id,name,image,given_name,family_name,sort_name,birth_date,gender,identifier__bioguide,identifier__thomas,identifier__lis,identifier__govtrack,identifier__opensecrets,identifier__votesmart,identifier__fec,identifier__cspan,identifier__wikipedia,identifier__house_history,identifier__ballotpedia,identifier__maplight,identifier__washington_post,identifier__icpsr,identifier__wikidata,house,start_date,state,district,party,homepage,address,phone,fax,area_id,term,end_date,identifier__bioguide_previous,identifier__google_entity_id
B001267,Michael F. Bennet,https://theunitedstates.io/images/congress/original/B001267.jpg,Michael,Bennet,"Bennet, Michael",1964-11-28,male,B001267,01965,S330,412330,N00030608,110942,S0CO00211,1031622,Michael Bennet,,Michael Bennet,1092,,40910,Q554792,sen,2011-01-06,CO,,Democrat,https://www.bennet.senate.gov,261 Russell Senate Office Building Washington DC 20510,202-224-5852,202-228-5036,ocd-division/country:us/state:co,112,2013-01-03,,kg:/m/05b60qf
B001267,Michael F. Bennet,https://theunitedstates.io/images/congress/original/B001267.jpg,Michael,Bennet,"Bennet, Michael",1964-11-28,male,B001267,01965,S330,412330,N00030608,110942,S0CO00211,1031622,Michael Bennet,,Michael Bennet,1092,,40910,Q554792,sen,2013-01-06,CO,,Democrat,https://www.bennet.senate.gov,261 Russell Senate Office Building Washington DC 20510,202-224-5852,202-228-5036,ocd-division/country:us/state:co,113,2015-01-03,,kg:/m/05b60qf
B001267,Michael F. Bennet,https://theunitedstates.io/images/congress/original/B001267.jpg,Michael,Bennet,"Bennet, Michael",1964-11-28,male,B001267,01965,S330,412330,N00030608,110942,S0CO00211,1031622,Michael Bennet,,Michael Bennet,1092,,40910,Q554792,sen,2015-01-06,CO,,Democrat,https://www.bennet.senate.gov,261 Russell Senate Office Building Washington DC 20510,202-224-5852,202-228-5036,ocd-division/country:us/state:co,114,2017-01-03,,kg:/m/05b60qf
B001267,Michael F. Bennet,https://theunitedstates.io/images/congress/original/B001267.jpg,Michael,Bennet,"Bennet, Michael",1964-11-28,male,B001267,01965,S330,412330,N00030608,110942,S0CO00211,1031622,Michael Bennet,,Michael Bennet,1092,,40910,Q554792,sen,2017-01-03,CO,,Democrat,https://www.bennet.senate.gov,261 Russell Senate Office Building Washington DC 20510,202-224-5852,,ocd-division/country:us/state:co,115,"",,kg:/m/05b60qf
B001268,Scott P. Brown,https://theunitedstates.io/images/congress/original/B001268.jpg,Scott,Brown,"Brown, Scott",1959-09-12,male,B001268,01975,S335,412384,N00031174,18919,S0MA00109,9266532,Scott Brown (politician),,,,,40913,Q155125,sen,2010-02-04,MA,,Republican,http://scottbrown.senate.gov,359 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-4543,,ocd-division/country:us/state:ma,111,2011-01-03,,kg:/m/0bmg6w
B001268,Scott P. Brown,https://theunitedstates.io/images/congress/original/B001268.jpg,Scott,Brown,"Brown, Scott",1959-09-12,male,B001268,01975,S335,412384,N00031174,18919,S0MA00109,9266532,Scott Brown (politician),,,,,40913,Q155125,sen,2011-01-06,MA,,Republican,http://scottbrown.senate.gov,359 DIRKSEN SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-4543,,ocd-division/country:us/state:ma,112,2013-01-03,,kg:/m/0bmg6w
B001277,Richard Blumenthal,https://theunitedstates.io/images/congress/original/B001277.jpg,Richard,Blumenthal,"Blumenthal, Richard",1946-02-13,male,B001277,02076,S341,412490,N00031685,1568,S0CT00177,21799,Richard Blumenthal,,Richard Blumenthal,1495,,41101,Q2023708,sen,2011-01-06,CT,,Democrat,https://www.blumenthal.senate.gov,706 Hart Senate Office Building Washington DC 20510,202-224-2823,202-224-9673,ocd-division/country:us/state:ct,112,2013-01-03,,kg:/m/03tg8m
B001277,Richard Blumenthal,https://theunitedstates.io/images/congress/original/B001277.jpg,Richard,Blumenthal,"Blumenthal, Richard",1946-02-13,male,B001277,02076,S341,412490,N00031685,1568,S0CT00177,21799,Richard Blumenthal,,Richard Blumenthal,1495,,41101,Q2023708,sen,2013-01-06,CT,,Democrat,https://www.blumenthal.senate.gov,706 Hart Senate Office Building Washington DC 20510,202-224-2823,202-224-9673,ocd-division/country:us/state:ct,113,2015-01-03,,kg:/m/03tg8m
B001277,Richard Blumenthal,https://theunitedstates.io/images/congress/original/B001277.jpg,Richard,Blumenthal,"Blumenthal, Richard",1946-02-13,male,B001277,02076,S341,412490,N00031685,1568,S0CT00177,21799,Richard Blumenthal,,Richard Blumenthal,1495,,41101,Q2023708,sen,2015-01-06,CT,,Democrat,https://www.blumenthal.senate.gov,706 Hart Senate Office Building Washington DC 20510,202-224-2823,202-224-9673,ocd-division/country:us/state:ct,114,2017-01-03,,kg:/m/03tg8m
B001277,Richard Blumenthal,https://theunitedstates.io/images/congress/original/B001277.jpg,Richard,Blumenthal,"Blumenthal, Richard",1946-02-13,male,B001277,02076,S341,412490,N00031685,1568,S0CT00177,21799,Richard Blumenthal,,Richard Blumenthal,1495,,41101,Q2023708,sen,2017-01-03,CT,,Democrat,https://www.blumenthal.senate.gov,706 Hart Senate Office Building Washington DC 20510,202-224-2823,,ocd-division/country:us/state:ct,115,"",,kg:/m/03tg8m
B001288,Cory A. Booker,https://theunitedstates.io/images/congress/original/B001288.jpg,Cory,Booker,"Booker, Cory",1969-04-27,male,B001288,02194,S370,412598,N00035267,76151,S4NJ00185,84679,Cory Booker,,Cory Booker,2051,,,Q1135767,sen,2013-10-31,NJ,,Democrat,http://www.booker.senate.gov,141 Hart Senate Office Building Washington DC 20510,202-224-3224,,ocd-division/country:us/state:nj,113,2015-01-03,,kg:/m/06p430
B001288,Cory A. Booker,https://theunitedstates.io/images/congress/original/B001288.jpg,Cory,Booker,"Booker, Cory",1969-04-27,male,B001288,02194,S370,412598,N00035267,76151,S4NJ00185,84679,Cory Booker,,Cory Booker,2051,,,Q1135767,sen,2015-01-06,NJ,,Democrat,http://www.booker.senate.gov,359 Dirksen Senate Office Building Washington DC 20510,202-224-3224,202-224-8378,ocd-division/country:us/state:nj,114,2017-01-03,,kg:/m/06p430
B001288,Cory A. Booker,https://theunitedstates.io/images/congress/original/B001288.jpg,Cory,Booker,"Booker, Cory",1969-04-27,male,B001288,02194,S370,412598,N00035267,76151,S4NJ00185,84679,Cory Booker,,Cory Booker,2051,,,Q1135767,sen,2017-01-03,NJ,,Democrat,http://www.booker.senate.gov,359 Dirksen Senate Office Building Washington DC 20510,202-224-3224,202-224-8378,ocd-division/country:us/state:nj,115,"",,kg:/m/06p430
C000077,Ben Campbell,https://theunitedstates.io/images/congress/original/C000077.jpg,Ben,Campbell,"Campbell, Ben",1933-04-13,male,C000077,00168,S225,300017,N00006202,,,,Ben Nighthorse Campbell,10542,,,,15407,Q816576,sen,1993-01-06,CO,,Republican,,,,,ocd-division/country:us/state:co,103,1995-01-03,,kg:/m/01xw7g
C000077,Ben Campbell,https://theunitedstates.io/images/congress/original/C000077.jpg,Ben,Campbell,"Campbell, Ben",1933-04-13,male,C000077,00168,S225,300017,N00006202,,,,Ben Nighthorse Campbell,10542,,,,15407,Q816576,sen,1995-01-06,CO,,Republican,,,,,ocd-division/country:us/state:co,104,1997-01-03,,kg:/m/01xw7g
C000077,Ben Campbell,https://theunitedstates.io/images/congress/original/C000077.jpg,Ben,Campbell,"Campbell, Ben",1933-04-13,male,C000077,00168,S225,300017,N00006202,,,,Ben Nighthorse Campbell,10542,,,,15407,Q816576,sen,1997-01-06,CO,,Republican,,,,,ocd-division/country:us/state:co,105,1999-01-03,,kg:/m/01xw7g
C000077,Ben Campbell,https://theunitedstates.io/images/congress/original/C000077.jpg,Ben,Campbell,"Campbell, Ben",1933-04-13,male,C000077,00168,S225,300017,N00006202,,,,Ben Nighthorse Campbell,10542,,,,15407,Q816576,sen,1999-01-06,CO,,Republican,http://campbell.senate.gov/,,,,ocd-division/country:us/state:co,106,2001-01-03,,kg:/m/01xw7g
C000077,Ben Campbell,https://theunitedstates.io/images/congress/original/C000077.jpg,Ben,Campbell,"Campbell, Ben",1933-04-13,male,C000077,00168,S225,300017,N00006202,,,,Ben Nighthorse Campbell,10542,,,,15407,Q816576,sen,2001-01-06,CO,,Republican,http://campbell.senate.gov/,,,,ocd-division/country:us/state:co,107,2003-01-03,,kg:/m/01xw7g
C000077,Ben Campbell,https://theunitedstates.io/images/congress/original/C000077.jpg,Ben,Campbell,"Campbell, Ben",1933-04-13,male,C000077,00168,S225,300017,N00006202,,,,Ben Nighthorse Campbell,10542,,,,15407,Q816576,sen,2003-01-06,CO,,Republican,http://campbell.senate.gov/,,,,ocd-division/country:us/state:co,108,2005-01-03,,kg:/m/01xw7g
C000120,Howard Cannon,https://theunitedstates.io/images/congress/original/C000120.jpg,Howard,Cannon,"Cannon, Howard",1912-01-26,male,C000120,01301,,402271,,,,,Howard Cannon,,,,,1482,Q345564,sen,1981-01-06,NV,,Democrat,,,,,ocd-division/country:us/state:nv,97,1983-01-03,,kg:/m/04fwy9
C000127,Maria Cantwell,https://theunitedstates.io/images/congress/original/C000127.jpg,Maria,Cantwell,"Cantwell, Maria",1958-10-13,female,C000127,00172,S275,300018,N00007836,27122,S8WA00194,26137,Maria Cantwell,10608,Maria Cantwell,544,,39310,Q22250,sen,2001-01-06,WA,,Democrat,http://cantwell.senate.gov,,,,ocd-division/country:us/state:wa,107,2003-01-03,,kg:/m/01x68t
C000127,Maria Cantwell,https://theunitedstates.io/images/congress/original/C000127.jpg,Maria,Cantwell,"Cantwell, Maria",1958-10-13,female,C000127,00172,S275,300018,N00007836,27122,S8WA00194,26137,Maria Cantwell,10608,Maria Cantwell,544,,39310,Q22250,sen,2003-01-06,WA,,Democrat,http://cantwell.senate.gov,,,,ocd-division/country:us/state:wa,108,2005-01-03,,kg:/m/01x68t
C000127,Maria Cantwell,https://theunitedstates.io/images/congress/original/C000127.jpg,Maria,Cantwell,"Cantwell, Maria",1958-10-13,female,C000127,00172,S275,300018,N00007836,27122,S8WA00194,26137,Maria Cantwell,10608,Maria Cantwell,544,,39310,Q22250,sen,2005-01-06,WA,,Democrat,http://cantwell.senate.gov,,,,ocd-division/country:us/state:wa,109,2007-01-03,,kg:/m/01x68t
C000127,Maria Cantwell,https://theunitedstates.io/images/congress/original/C000127.jpg,Maria,Cantwell,"Cantwell, Maria",1958-10-13,female,C000127,00172,S275,300018,N00007836,27122,S8WA00194,26137,Maria Cantwell,10608,Maria Cantwell,544,,39310,Q22250,sen,2007-01-06,WA,,Democrat,http://cantwell.senate.gov,311 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-3441,202-228-0514,ocd-division/country:us/state:wa,110,2009-01-03,,kg:/m/01x68t
C000127,Maria Cantwell,https://theunitedstates.io/images/congress/original/C000127.jpg,Maria,Cantwell,"Cantwell, Maria",1958-10-13,female,C000127,00172,S275,300018,N00007836,27122,S8WA00194,26137,Maria Cantwell,10608,Maria Cantwell,544,,39310,Q22250,sen,2009-01-06,WA,,Democrat,http://cantwell.senate.gov,311 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-3441,202-228-0514,ocd-division/country:us/state:wa,111,2011-01-03,,kg:/m/01x68t
C000127,Maria Cantwell,https://theunitedstates.io/images/congress/original/C000127.jpg,Maria,Cantwell,"Cantwell, Maria",1958-10-13,female,C000127,00172,S275,300018,N00007836,27122,S8WA00194,26137,Maria Cantwell,10608,Maria Cantwell,544,,39310,Q22250,sen,2011-01-06,WA,,Democrat,http://cantwell.senate.gov,311 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-3441,202-228-0514,ocd-division/country:us/state:wa,112,2013-01-03,,kg:/m/01x68t
C000127,Maria Cantwell,https://theunitedstates.io/images/congress/original/C000127.jpg,Maria,Cantwell,"Cantwell, Maria",1958-10-13,female,C000127,00172,S275,300018,N00007836,27122,S8WA00194,26137,Maria Cantwell,10608,Maria Cantwell,544,,39310,Q22250,sen,2013-01-06,WA,,Democrat,https://www.cantwell.senate.gov,511 Hart Senate Office Building Washington DC 20510,202-224-3441,202-228-0514,ocd-division/country:us/state:wa,113,2015-01-03,,kg:/m/01x68t
C000127,Maria Cantwell,https://theunitedstates.io/images/congress/original/C000127.jpg,Maria,Cantwell,"Cantwell, Maria",1958-10-13,female,C000127,00172,S275,300018,N00007836,27122,S8WA00194,26137,Maria Cantwell,10608,Maria Cantwell,544,,39310,Q22250,sen,2015-01-06,WA,,Democrat,https://www.cantwell.senate.gov,511 Hart Senate Office Building Washington DC 20510,202-224-3441,202-228-0514,ocd-division/country:us/state:wa,114,2017-01-03,,kg:/m/01x68t
C000127,Maria Cantwell,https://theunitedstates.io/images/congress/original/C000127.jpg,Maria,Cantwell,"Cantwell, Maria",1958-10-13,female,C000127,00172,S275,300018,N00007836,27122,S8WA00194,26137,Maria Cantwell,10608,Maria Cantwell,544,,39310,Q22250,sen,2017-01-03,WA,,Democrat,https://www.cantwell.senate.gov,511 Hart Senate Office Building Washington DC 20510,202-224-3441,202-228-0514,ocd-division/country:us/state:wa,115,"",,kg:/m/01x68t
C000141,Benjamin L. Cardin,https://theunitedstates.io/images/congress/original/C000141.jpg,Benjamin,Cardin,"Cardin, Benjamin",1943-10-05,male,C000141,00174,S308,400064,N00001955,26888,H6MD03177,4004,Ben Cardin,10629,Ben Cardin,182,,15408,Q723295,sen,2007-01-06,MD,,Democrat,http://cardin.senate.gov/,509 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-4524,202-224-1651,ocd-division/country:us/state:md,110,2009-01-03,,kg:/m/025k3k
C000141,Benjamin L. Cardin,https://theunitedstates.io/images/congress/original/C000141.jpg,Benjamin,Cardin,"Cardin, Benjamin",1943-10-05,male,C000141,00174,S308,400064,N00001955,26888,H6MD03177,4004,Ben Cardin,10629,Ben Cardin,182,,15408,Q723295,sen,2009-01-06,MD,,Democrat,http://cardin.senate.gov/,509 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-4524,202-224-1651,ocd-division/country:us/state:md,111,2011-01-03,,kg:/m/025k3k
C000141,Benjamin L. Cardin,https://theunitedstates.io/images/congress/original/C000141.jpg,Benjamin,Cardin,"Cardin, Benjamin",1943-10-05,male,C000141,00174,S308,400064,N00001955,26888,H6MD03177,4004,Ben Cardin,10629,Ben Cardin,182,,15408,Q723295,sen,2011-01-06,MD,,Democrat,http://cardin.senate.gov/,509 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-4524,202-224-1651,ocd-division/country:us/state:md,112,2013-01-03,,kg:/m/025k3k
C000141,Benjamin L. Cardin,https://theunitedstates.io/images/congress/original/C000141.jpg,Benjamin,Cardin,"Cardin, Benjamin",1943-10-05,male,C000141,00174,S308,400064,N00001955,26888,H6MD03177,4004,Ben Cardin,10629,Ben Cardin,182,,15408,Q723295,sen,2013-01-06,MD,,Democrat,https://www.cardin.senate.gov,509 Hart Senate Office Building Washington DC 20510,202-224-4524,202-224-1651,ocd-division/country:us/state:md,113,2015-01-03,,kg:/m/025k3k
C000141,Benjamin L. Cardin,https://theunitedstates.io/images/congress/original/C000141.jpg,Benjamin,Cardin,"Cardin, Benjamin",1943-10-05,male,C000141,00174,S308,400064,N00001955,26888,H6MD03177,4004,Ben Cardin,10629,Ben Cardin,182,,15408,Q723295,sen,2015-01-06,MD,,Democrat,https://www.cardin.senate.gov,509 Hart Senate Office Building Washington DC 20510,202-224-4524,202-224-1651,ocd-division/country:us/state:md,114,2017-01-03,,kg:/m/025k3k
C000141,Benjamin L. Cardin,https://theunitedstates.io/images/congress/original/C000141.jpg,Benjamin,Cardin,"Cardin, Benjamin",1943-10-05,male,C000141,00174,S308,400064,N00001955,26888,H6MD03177,4004,Ben Cardin,10629,Ben Cardin,182,,15408,Q723295,sen,2017-01-03,MD,,Democrat,https://www.cardin.senate.gov,509 Hart Senate Office Building Washington DC 20510,202-224-4524,202-224-1651,ocd-division/country:us/state:md,115,"",,kg:/m/025k3k
C000174,Thomas R. Carper,https://theunitedstates.io/images/congress/original/C000174.jpg,Thomas,Carper,"Carper, Thomas",1947-01-23,male,C000174,00179,S277,300019,N00012508,22421,S8DE00079,663,Tom Carper,10671,Tom Carper,545,,15015,Q457432,sen,2001-01-06,DE,,Democrat,http://carper.senate.gov,,,,ocd-division/country:us/state:de,107,2003-01-03,,kg:/m/01xw7t
C000174,Thomas R. Carper,https://theunitedstates.io/images/congress/original/C000174.jpg,Thomas,Carper,"Carper, Thomas",1947-01-23,male,C000174,00179,S277,300019,N00012508,22421,S8DE00079,663,Tom Carper,10671,Tom Carper,545,,15015,Q457432,sen,2003-01-06,DE,,Democrat,http://carper.senate.gov,,,,ocd-division/country:us/state:de,108,2005-01-03,,kg:/m/01xw7t
C000174,Thomas R. Carper,https://theunitedstates.io/images/congress/original/C000174.jpg,Thomas,Carper,"Carper, Thomas",1947-01-23,male,C000174,00179,S277,300019,N00012508,22421,S8DE00079,663,Tom Carper,10671,Tom Carper,545,,15015,Q457432,sen,2005-01-06,DE,,Democrat,http://carper.senate.gov,,,,ocd-division/country:us/state:de,109,2007-01-03,,kg:/m/01xw7t
C000174,Thomas R. Carper,https://theunitedstates.io/images/congress/original/C000174.jpg,Thomas,Carper,"Carper, Thomas",1947-01-23,male,C000174,00179,S277,300019,N00012508,22421,S8DE00079,663,Tom Carper,10671,Tom Carper,545,,15015,Q457432,sen,2007-01-06,DE,,Democrat,http://carper.senate.gov,513 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-2441,202-228-2190,ocd-division/country:us/state:de,110,2009-01-03,,kg:/m/01xw7t
C000174,Thomas R. Carper,https://theunitedstates.io/images/congress/original/C000174.jpg,Thomas,Carper,"Carper, Thomas",1947-01-23,male,C000174,00179,S277,300019,N00012508,22421,S8DE00079,663,Tom Carper,10671,Tom Carper,545,,15015,Q457432,sen,2009-01-06,DE,,Democrat,http://carper.senate.gov,513 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-2441,202-228-2190,ocd-division/country:us/state:de,111,2011-01-03,,kg:/m/01xw7t
C000174,Thomas R. Carper,https://theunitedstates.io/images/congress/original/C000174.jpg,Thomas,Carper,"Carper, Thomas",1947-01-23,male,C000174,00179,S277,300019,N00012508,22421,S8DE00079,663,Tom Carper,10671,Tom Carper,545,,15015,Q457432,sen,2011-01-06,DE,,Democrat,http://carper.senate.gov,513 HART SENATE OFFICE BUILDING WASHINGTON DC 20510,202-224-2441,202-228-2190,ocd-division/country:us/state:de,112,2013-01-03,,kg:/m/01xw7t
C000174,Thomas R. Carper,https://theunitedstates.io/images/congress/original/C000174.jpg,Thomas,Carper,"Carper, Thomas",1947-01-23,male,C000174,00179,S277,300019,N00012508,22421,S8DE00079,663,Tom Carper,10671,Tom Carper,545,,15015,Q457432,sen,2013-01-06,DE,,Democrat,http://www.carper.senate.gov/public,513 Hart Senate Office Building Washington DC 20510,202-224-2441,202-228-2190,ocd-division/country:us/state:de,113,2015-01-03,,kg:/m/01xw7t
C000174,Thomas R. Carper,https://theunitedstates.io/images/congress/original/C000174.jpg,Thomas,Carper,"Carper, Thomas",1947-01-23,male,C000174,00179,S277,300019,N00012508,22421,S8DE00079,663,Tom Carper,10671,Tom Carper,545,,15015,Q457432,sen,2015-01-06,DE,,Democrat,http://www.carper.senate.gov/public,513 Hart Senate Office Building Washington DC 20510,202-224-2441,202-228-2190,ocd-division/country:us/state:de,114,2017-01-03,,kg:/m/01xw7t
C000174,Thomas R. Carper,https://theunitedstates.io/images/congress/original/C000174.jpg,Thomas,Carper,"Carper, Thomas",1947-01-23,male,C000174,00179,S277,300019,N00012508,22421,S8DE00079,663,Tom Carper,10671,Tom Carper,545,,15015,Q457432,sen,2017-01-03,DE,,Democrat,http://www.carper.senate.gov/public,513 Hart Senate Office Building Washington DC 20510,202-224-2441,202-228-2190,ocd-division/country:us/state:de,115,"",,kg:/m/01xw7t
C000269,John Chafee,https://theunitedstates.io/images/congress/original/C000269.jpg,John,Chafee,"Chafee, John",1922-10-22,male,C000269,01303,S116,402412,,,,,John Chafee,,,,,14500,Q887338,sen,1987-01-06,RI,,Republican,,,,,ocd-division/country:us/state:ri,100,1989-01-03,,kg:/m/03x00c
C000269,John Chafee,https://theunitedstates.io/images/congress/original/C000269.jpg,John,Chafee,"Chafee, John",1922-10-22,male,C000269,01303,S116,402412,,,,,John Chafee,,,,,14500,Q887338,sen,1989-01-06,RI,,Republican,,,,,ocd-division/country:us/state:ri,101,1991-01-03,,kg:/m/03x00c
C000269,John Chafee,https://theunitedstates.io/images/congress/original/C000269.jpg,John,Chafee,"Chafee, John",1922-10-22,male,C000269,01303,S116,402412,,,,,John Chafee,,,,,14500,Q887338,sen,1991-01-06,RI,,Republican,,,,,ocd-division/country:us/state:ri,102,1993-01-03,,kg:/m/03x00c
C000269,John Chafee,https://theunitedstates.io/images/congress/original/C000269.jpg,John,Chafee,"Chafee, John",1922-10-22,male,C000269,01303,S116,402412,,,,,John Chafee,,,,,14500,Q887338,sen,1993-01-06,RI,,Republican,,,,,ocd-division/country:us/state:ri,103,1995-01-03,,kg:/m/03x00c
C000269,John Chafee,https://theunitedstates.io/images/congress/original/C000269.jpg,John,Chafee,"Chafee, John",1922-10-22,male,C000269,01303,S116,402412,,,,,John Chafee,,,,,14500,Q887338,sen,1995-01-06,RI,,Republican,,,,,ocd-division/country:us/state:ri,104,1997-01-03,,kg:/m/03x00c
C000269,John Chafee,https://theunitedstates.io/images/congress/original/C000269.jpg,John,Chafee,"Chafee, John",1922-10-22,male,C000269,01303,S116,402412,,,,,John Chafee,,,,,14500,Q887338,sen,1997-01-06,RI,,Republican,,,,,ocd-division/country:us/state:ri,105,1999-01-03,,kg:/m/03x00c
C000269,John Chafee,https://theunitedstates.io/images/congress/original/C000269.jpg,John,Chafee,"Chafee, John",1922-10-22,male,C000269,01303,S116,402412,,,,,John Chafee,,,,,14500,Q887338,sen,1999-01-06,RI,,Republican,,,,,ocd-division/country:us/state:ri,106,1999-10-24,,kg:/m/03x00c
C000269,John Chafee,https://theunitedstates.io/images/congress/original/C000269.jpg,John,Chafee,"Chafee, John",1922-10-22,male,C000269,01303,S116,402412,,,,,John Chafee,,,,,14500,Q887338,sen,1981-01-06,RI,,Republican,,,,,ocd-division/country:us/state:ri,97,1983-01-03,,kg:/m/03x00c
C000269,John Chafee,https://theunitedstates.io/images/congress/original/C000269.jpg,John,Chafee,"Chafee, John",1922-10-22,male,C000269,01303,S116,402412,,,,,John Chafee,,,,,14500,Q887338,sen,1983-01-03,RI,,Republican,,,,,ocd-division/country:us/state:ri,98,1983-01-06,,kg:/m/03x00c
C000269,John Chafee,https://theunitedstates.io/images/congress/original/C000269.jpg,John,Chafee,"Chafee, John",1922-10-22,male,C000269,01303,S116,402412,,,,,John Chafee,,,,,14500,Q887338,sen,1985-01-06,RI,,Republican,,,,,ocd-division/country:us/state:ri,99,1987-01-03,,kg:/m/03x00c
C000286,Saxby Chambliss,https://theunitedstates.io/images/congress/original/C000286.jpg,Saxby,Chambliss,"Chambliss, Saxby",1943-11-10,male,C000286,00188,S290,300021,N00002685,22029,S2GA00118,36571,Saxby Chambliss,10813,Saxby Chambliss,547,,29512,Q734330,sen,2003-01-07,GA,,Republican,http://chambliss.senate.gov,,,,ocd-division/country:us/state:ga,108,2005-01-03,,kg:/m/01xcms
C000286,Saxby Chambliss,https://theunitedstates.io/images/congress/original/C000286.jpg,Saxby,Chambliss,"Chambliss, Saxby",1943-11-10,male,C000286,00188,S290,300021,N00002685,22029,S2GA00118,36571,Saxby Chambliss,10813,Saxby Chambliss,547,,29512,Q734330,sen,2005-01-06,GA,,Republican,http://chambliss.senate.gov,,,,ocd-division/country:us/state:ga,109,2007-01-03,,kg:/m/01xcms
C000286,Saxby Chambliss,https://theunitedstates.io/images/congress/original/C000286.jpg,Saxby,Chambliss,"Chambliss, Saxby",1943-11-10,male,C000286,00188,S290,300021,N00002685,22029,S2GA00118,36571,Saxby Chambliss,10813,Saxby Chambliss,547,,29512,Q734330,sen,2007-01-06,GA,,Republican,http://chambliss.senate.gov,,,,ocd-division/country:us/state:ga,110,2009-01-03,,kg:/m/01xcms
C000286,Saxby Chambliss,https://theunitedstates.io/images/congress/original/C000286.jpg,Saxby,Chambliss,"Chambliss, Saxby",1943-11-10,male,C000286,00188,S290,300021,N00002685,22029,S2GA00118,36571,Saxby Chambliss,10813,Saxby Chambliss,547,,29512,Q734330,sen,2009-01-06,GA,,Republican,http://www.chambliss.senate.gov,416 Russell Senate Office Building Washington DC 20510,202-224-3521,202-224-0103,ocd-division/country:us/state:ga,111,2011-01-03,,kg:/m/01xcms
C000286,Saxby Chambliss,https://theunitedstates.io/images/congress/original/C000286.jpg,Saxby,Chambliss,"Chambliss, Saxby",1943-11-10,male,C000286,00188,S290,300021,N00002685,22029,S2GA00118,36571,Saxby Chambliss,10813,Saxby Chambliss,547,,29512,Q734330,sen,2011-01-06,GA,,Republican,http://www.chambliss.senate.gov,416 Russell Senate Office Building Washington DC 20510,202-224-3521,202-224-0103,ocd-division/country:us/state:ga,112,2013-01-03,,kg:/m/01xcms
C000286,Saxby Chambliss,https://theunitedstates.io/images/congress/original/C000286.jpg,Saxby,Chambliss,"Chambliss, Saxby",1943-11-10,male,C000286,00188,S290,300021,N00002685,22029,S2GA00118,36571,Saxby Chambliss,10813,Saxby Chambliss,547,,29512,Q734330,sen,2013-01-06,GA,,Republican,http://www.chambliss.senate.gov,416 Russell Senate Office Building Washington DC 20510,202-224-3521,202-224-0103,ocd-division/country:us/state:ga,113,2015-01-03,,kg:/m/01xcms
C000356,"Lawton Chiles, Jr.",https://theunitedstates.io/images/congress/original/C000356.jpg,Lawton,Chiles,"Chiles, Lawton",1930-04-03,male,C000356,01304,,402495,,,,,Lawton Chiles,,,,,13101,Q744098,sen,1987-01-06,FL,,Democrat,,,,,ocd-division/country:us/state:fl,100,1989-01-03,,kg:/m/027165
C000356,"Lawton Chiles, Jr.",https://theunitedstates.io/images/congress/original/C000356.jpg,Lawton,Chiles,"Chiles, Lawton",1930-04-03,male,C000356,01304,,402495,,,,,Lawton Chiles,,,,,13101,Q744098,sen,1981-01-06,FL,,Democrat,,,,,ocd-division/country:us/state:fl,97,1983-01-03,,kg:/m/027165
C000356,"Lawton Chiles, Jr.",https://theunitedstates.io/images/congress/original/C000356.jpg,Lawton,Chiles,"Chiles, Lawton",1930-04-03,male,C000356,01304,,402495,,,,,Lawton Chiles,,,,,13101,Q744098,sen,1983-01-03,FL,,Democrat,,,,,ocd-division/country:us/state:fl,98,1983-01-06,,kg:/m/027165
C000356,"Lawton Chiles, Jr.",https://theunitedstates.io/images/congress/original/C000356.jpg,Lawton,Chiles,"Chiles, Lawton",1930-04-03,male,C000356,01304,,402495,,,,,Lawton Chiles,,,,,13101,Q744098,sen,1985-01-06,FL,,Democrat,,,,,ocd-division/country:us/state:fl,99,1987-01-03,,kg:/m/027165
C000542,Daniel Coats,https://theunitedstates.io/images/congress/original/C000542.jpg,Daniel,Coats,"Coats, Daniel",1943-05-16,male,C000542,00209,S212,402675,N00003845,53291,S0IN00053,6080,Dan Coats,11126,Dan Coats,1407,,14806,Q632321,sen,1989-01-06,IN,,Republican,,,,,ocd-division/country:us/state:in,101,1991-01-03,,kg:/m/0jl26
C000542,Daniel Coats,https://theunitedstates.io/images/congress/original/C000542.jpg,Daniel,Coats,"Coats, Daniel",1943-05-16,male,C000542,00209,S212,402675,N00003845,53291,S0IN00053,6080,Dan Coats,11126,Dan Coats,1407,,14806,Q632321,sen,1991-01-06,IN,,Republican,,,,,ocd-division/country:us/state:in,102,1993-01-03,,kg:/m/0jl26
