id,identifier__nrsr,identifier__parldata,name,sort_name,family_name,given_name,honorific_prefix,birth_date,gender,national_identity,email,image,source,start_date,end_date,faction_id,term,faction
21121528232428141746124757824192629305108323245475457726115118407482858695133133,21121528232428141746124757824192629305108323245475457726115118407482858695133133,54d2a437273a394ad5db928f,Július Brocka,"Brocka, Július",Brocka,Július,Ing.,1957-01-01,male,slovenská,julius_brocka@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a437273a394ad5db928f/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=21&CisObdobia=6,2012-04-04,,40,6,Klub KDH
2192121,2192121,54d2a4d1273a394ad5db9848,Peter Chudík,"Chudík, Peter",Chudík,Peter,MUDr.,1961-02-18,male,slovenská,chudpete@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a4d1273a394ad5db9848/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=219&CisObdobia=2,2001-09-05,2002-01-28,1,2,Klub ĽS-HZDS
2202713326261212172316,2202713326261212172316,54d2a4d9273a394ad5db985a,Gabriel Karlin,"Karlin, Gabriel",Karlin,Gabriel,MVDr.,1946-12-19,male,slovenská,gabriel_karlin@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a4d9273a394ad5db985a/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=220&CisObdobia=3,2002-01-29,2002-09-21,1,2,Klub ĽS-HZDS
2202713326261212172316,2202713326261212172316,54d2a4d9273a394ad5db985a,Gabriel Karlin,"Karlin, Gabriel",Karlin,Gabriel,MVDr.,1946-12-19,male,slovenská,gabriel_karlin@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a4d9273a394ad5db985a/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=220&CisObdobia=3,2002-10-15,2003-11-25,12,3,Klub ĽS-HZDS
2202713326261212172316,2202713326261212172316,54d2a4d9273a394ad5db985a,Gabriel Karlin,"Karlin, Gabriel",Karlin,Gabriel,MVDr.,1946-12-19,male,slovenská,gabriel_karlin@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a4d9273a394ad5db985a/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=220&CisObdobia=3,2004-03-05,2006-06-16,12,3,Klub ĽS-HZDS
221218138,221218138,54d2a4fa273a394ad5db9898,Marcela Pčolinská,"Pčolinská, Marcela",Pčolinská,Marcela,Mgr.,1953-07-31,female,slovenská,,http://files.parldata.eu/sk/nrsr/people/54d2a4fa273a394ad5db9898/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=221&CisObdobia=2,2002-01-29,2002-09-21,8,2,Klub KDH
22141226,22141226,54d2a49d273a394ad5db9765,Ladislav Ambróš,"Ambróš, Ladislav",Ambróš,Ladislav,RNDr.,1956-06-13,male,slovenská,ambrladi@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a49d273a394ad5db9765/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=2&CisObdobia=2,1998-09-26,1998-10-28,0,2,Independent
22141226,22141226,54d2a49d273a394ad5db9765,Ladislav Ambróš,"Ambróš, Ladislav",Ambróš,Ladislav,RNDr.,1956-06-13,male,slovenská,ambrladi@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a49d273a394ad5db9765/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=2&CisObdobia=2,2001-02-28,2001-06-17,0,2,Independent
22141226,22141226,54d2a49d273a394ad5db9765,Ladislav Ambróš,"Ambróš, Ladislav",Ambróš,Ladislav,RNDr.,1956-06-13,male,slovenská,ambrladi@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a49d273a394ad5db9765/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=2&CisObdobia=2,1998-10-29,2001-02-27,2,2,Klub SDK
22141226,22141226,54d2a49d273a394ad5db9765,Ladislav Ambróš,"Ambróš, Ladislav",Ambróš,Ladislav,RNDr.,1956-06-13,male,slovenská,ambrladi@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a49d273a394ad5db9765/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=2&CisObdobia=2,2001-06-18,2002-09-21,6,2,Klub SOP-LDÚ-SZS
2221211111626,2221211111626,54d2a4ad273a394ad5db97e4,Ján Budaj,"Budaj, Ján",Budaj,Ján,,1952-02-10,male,slovenská,budajjan@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a4ad273a394ad5db97e4/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=22&CisObdobia=2,1998-09-26,1998-10-28,0,2,Independent
2221211111626,2221211111626,54d2a4ad273a394ad5db97e4,Ján Budaj,"Budaj, Ján",Budaj,Ján,,1952-02-10,male,slovenská,budajjan@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a4ad273a394ad5db97e4/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=22&CisObdobia=2,2001-02-28,2001-06-17,0,2,Independent
2221211111626,2221211111626,54d2a4ad273a394ad5db97e4,Ján Budaj,"Budaj, Ján",Budaj,Ján,,1952-02-10,male,slovenská,budajjan@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a4ad273a394ad5db97e4/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=22&CisObdobia=2,2001-12-07,2002-09-21,0,2,Independent
2221211111626,2221211111626,54d2a4ad273a394ad5db97e4,Ján Budaj,"Budaj, Ján",Budaj,Ján,,1952-02-10,male,slovenská,budajjan@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a4ad273a394ad5db97e4/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=22&CisObdobia=2,1998-10-29,2001-02-27,2,2,Klub SDK
2221211111626,2221211111626,54d2a4ad273a394ad5db97e4,Ján Budaj,"Budaj, Ján",Budaj,Ján,,1952-02-10,male,slovenská,budajjan@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a4ad273a394ad5db97e4/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=22&CisObdobia=2,2001-06-18,2001-12-06,6,2,Klub SOP-LDÚ-SZS
22221313713012,22221313713012,54d2a4f9273a394ad5db9896,Vladimír Pavelka,"Pavelka, Vladimír",Pavelka,Vladimír,Ing.,1959-10-13,male,slovenská,vladimir_pavelka@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a4f9273a394ad5db9896/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=222&CisObdobia=3,2002-01-29,2002-09-21,1,2,Klub ĽS-HZDS
22221313713012,22221313713012,54d2a4f9273a394ad5db9896,Vladimír Pavelka,"Pavelka, Vladimír",Pavelka,Vladimír,Ing.,1959-10-13,male,slovenská,vladimir_pavelka@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a4f9273a394ad5db9896/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=222&CisObdobia=3,2005-03-15,2006-06-16,12,3,Klub ĽS-HZDS
2232121,2232121,54d2a4a3273a394ad5db978e,Bartolomej Bak,"Bak, Bartolomej",Bak,Bartolomej,PhDr.,1946-08-10,male,slovenská,,http://files.parldata.eu/sk/nrsr/people/54d2a4a3273a394ad5db978e/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=223&CisObdobia=2,2002-01-29,2002-09-21,1,2,Klub ĽS-HZDS
2242101,2242101,54d2a4e6273a394ad5db9870,Ľuboš Lackovič,"Lackovič, Ľuboš",Lackovič,Ľuboš,Ing.,1957-09-17,male,slovenská,,http://files.parldata.eu/sk/nrsr/people/54d2a4e6273a394ad5db9870/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=224&CisObdobia=2,2002-04-11,2002-09-21,1,2,Klub ĽS-HZDS
2253212312212149202216,2253212312212149202216,54d2a561273a394ad5dba026,Miroslav Abelovský,"Abelovský, Miroslav",Abelovský,Miroslav,JUDr.,1948-06-06,male,slovenská,miroslav_abelovsky@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a561273a394ad5dba026/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=225&CisObdobia=3,2003-02-08,2003-02-24,0,3,Independent
2253212312212149202216,2253212312212149202216,54d2a561273a394ad5dba026,Miroslav Abelovský,"Abelovský, Miroslav",Abelovský,Miroslav,JUDr.,1948-06-06,male,slovenská,miroslav_abelovsky@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a561273a394ad5dba026/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=225&CisObdobia=3,2004-06-26,2006-06-16,0,3,Independent
2253212312212149202216,2253212312212149202216,54d2a561273a394ad5dba026,Miroslav Abelovský,"Abelovský, Miroslav",Abelovský,Miroslav,JUDr.,1948-06-06,male,slovenská,miroslav_abelovsky@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a561273a394ad5dba026/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=225&CisObdobia=3,2002-10-15,2003-02-07,12,3,Klub ĽS-HZDS
2253212312212149202216,2253212312212149202216,54d2a561273a394ad5dba026,Miroslav Abelovský,"Abelovský, Miroslav",Abelovský,Miroslav,JUDr.,1948-06-06,male,slovenská,miroslav_abelovsky@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a561273a394ad5dba026/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=225&CisObdobia=3,2003-02-25,2004-06-14,21,3,Klub nezávislých poslancov NR SR
2253212312212149202216,2253212312212149202216,54d2a561273a394ad5dba026,Miroslav Abelovský,"Abelovský, Miroslav",Abelovský,Miroslav,JUDr.,1948-06-06,male,slovenská,miroslav_abelovsky@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a561273a394ad5dba026/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=225&CisObdobia=3,2004-06-14,2004-06-25,21,3,Klub nezávislých poslancov NR SR
2263271434918793242751041041121123261281314073132,2263271434918793242751041041121123261281314073132,54d2a562273a394ad5dba028,Pavol Abrhan,"Abrhan, Pavol",Abrhan,Pavol,Ing.,1959-07-25,male,slovenská,pavol_abrhan@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a562273a394ad5dba028/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=226&CisObdobia=6,2002-10-15,2006-06-16,14,3,Klub KDH
2263271434918793242751041041121123261281314073132,2263271434918793242751041041121123261281314073132,54d2a562273a394ad5dba028,Pavol Abrhan,"Abrhan, Pavol",Abrhan,Pavol,Ing.,1959-07-25,male,slovenská,pavol_abrhan@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a562273a394ad5dba028/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=226&CisObdobia=6,2006-07-04,2010-06-12,24,4,Klub KDH
2263271434918793242751041041121123261281314073132,2263271434918793242751041041121123261281314073132,54d2a562273a394ad5dba028,Pavol Abrhan,"Abrhan, Pavol",Abrhan,Pavol,Ing.,1959-07-25,male,slovenská,pavol_abrhan@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a562273a394ad5dba028/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=226&CisObdobia=6,2010-07-08,2012-03-10,32,5,Klub KDH
2263271434918793242751041041121123261281314073132,2263271434918793242751041041121123261281314073132,54d2a562273a394ad5dba028,Pavol Abrhan,"Abrhan, Pavol",Abrhan,Pavol,Ing.,1959-07-25,male,slovenská,pavol_abrhan@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a562273a394ad5dba028/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=226&CisObdobia=6,2012-04-04,,40,6,Klub KDH
227334171820222316,227334171820222316,54d2a563273a394ad5dba02a,Sándor Albert,"Albert, Sándor",Albert,Sándor,doc. Ing.,1943-05-24,male,maďarská,sandor_albert@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a563273a394ad5dba02a/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=227&CisObdobia=3,2002-10-15,2006-06-16,17,3,Klub SMK-MKP
22837133281647678822619,22837133281647678822619,54d2a563273a394ad5dba02c,Edita Angyalová,"Angyalová, Edita",Angyalová,Edita,Ing.,1979-08-08,female,slovenská,"edita_angyalova@nrsr.sk,",http://files.parldata.eu/sk/nrsr/people/54d2a563273a394ad5dba02c/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=228&CisObdobia=4,2002-10-15,2006-06-16,16,3,Klub SMER-SD
22837133281647678822619,22837133281647678822619,54d2a563273a394ad5dba02c,Edita Angyalová,"Angyalová, Edita",Angyalová,Edita,Ing.,1979-08-08,female,slovenská,"edita_angyalova@nrsr.sk,",http://files.parldata.eu/sk/nrsr/people/54d2a563273a394ad5dba02c/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=228&CisObdobia=4,2006-08-01,2007-04-30,26,4,Klub SMER-SD
2293242727721214153,2293242727721214153,54d2a564273a394ad5dba02e,Eva Antošová,"Antošová, Eva",Antošová,Eva,Ing.,1964-12-19,female,slovenská,eva_antosova@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a564273a394ad5dba02e/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=229&CisObdobia=3,2005-06-17,2006-06-16,0,3,Independent
2293242727721214153,2293242727721214153,54d2a564273a394ad5dba02e,Eva Antošová,"Antošová, Eva",Antošová,Eva,Ing.,1964-12-19,female,slovenská,eva_antosova@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a564273a394ad5dba02e/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=229&CisObdobia=3,2002-10-15,2005-06-16,12,3,Klub ĽS-HZDS
230335131812172021,230335131812172021,54d2a565273a394ad5dba030,Herman Arvay,"Arvay, Herman",Arvay,Herman,,1964-01-28,male,slovenská,herman_arvay@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a565273a394ad5dba030/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=230&CisObdobia=3,2003-12-02,2005-09-19,0,3,Independent
230335131812172021,230335131812172021,54d2a565273a394ad5dba030,Herman Arvay,"Arvay, Herman",Arvay,Herman,,1964-01-28,male,slovenská,herman_arvay@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a565273a394ad5dba030/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=230&CisObdobia=3,2002-10-15,2003-12-01,13,3,Klub KSS
230335131812172021,230335131812172021,54d2a565273a394ad5dba030,Herman Arvay,"Arvay, Herman",Arvay,Herman,,1964-01-28,male,slovenská,herman_arvay@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a565273a394ad5dba030/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=230&CisObdobia=3,2005-09-20,2006-06-16,18,3,Klub ANO
231233171848427314151083546612913138,231233171848427314151083546612913138,54d2a438273a394ad5db9295,Béla Bugár,"Bugár, Béla",Bugár,Béla,Ing.,1958-07-07,male,maďarská,bela_bugar@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a438273a394ad5db9295/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=23&CisObdobia=6,1998-09-26,1998-10-28,0,2,Independent
231233171848427314151083546612913138,231233171848427314151083546612913138,54d2a438273a394ad5db9295,Béla Bugár,"Bugár, Béla",Bugár,Béla,Ing.,1958-07-07,male,maďarská,bela_bugar@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a438273a394ad5db9295/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=23&CisObdobia=6,1998-10-29,2002-09-21,3,2,Klub SMK-MKP
231233171848427314151083546612913138,231233171848427314151083546612913138,54d2a438273a394ad5db9295,Béla Bugár,"Bugár, Béla",Bugár,Béla,Ing.,1958-07-07,male,maďarská,bela_bugar@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a438273a394ad5db9295/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=23&CisObdobia=6,2002-10-15,2006-06-16,17,3,Klub SMK-MKP
231233171848427314151083546612913138,231233171848427314151083546612913138,54d2a438273a394ad5db9295,Béla Bugár,"Bugár, Béla",Bugár,Béla,Ing.,1958-07-07,male,maďarská,bela_bugar@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a438273a394ad5db9295/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=23&CisObdobia=6,2009-04-23,2010-06-12,0,4,Independent
231233171848427314151083546612913138,231233171848427314151083546612913138,54d2a438273a394ad5db9295,Béla Bugár,"Bugár, Béla",Bugár,Béla,Ing.,1958-07-07,male,maďarská,bela_bugar@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a438273a394ad5db9295/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=23&CisObdobia=6,2006-07-04,2009-04-22,27,4,Klub SMK-MKP
231233171848427314151083546612913138,231233171848427314151083546612913138,54d2a438273a394ad5db9295,Béla Bugár,"Bugár, Béla",Bugár,Béla,Ing.,1958-07-07,male,maďarská,bela_bugar@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a438273a394ad5db9295/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=23&CisObdobia=6,2010-07-08,2012-03-10,35,5,Klub MOST-HÍD
231233171848427314151083546612913138,231233171848427314151083546612913138,54d2a438273a394ad5db9295,Béla Bugár,"Bugár, Béla",Bugár,Béla,Ing.,1958-07-07,male,maďarská,bela_bugar@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a438273a394ad5db9295/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=23&CisObdobia=6,2012-04-04,,38,6,Klub MOST-HÍD
231371333031151811146782116,231371333031151811146782116,54d2a565273a394ad5dba032,Jozef Banáš,"Banáš, Jozef",Banáš,Jozef,Ing.,1948-09-27,male,slovenská,jozef_banas@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a565273a394ad5dba032/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=231&CisObdobia=3,2004-02-24,2004-06-13,0,3,Independent
231371333031151811146782116,231371333031151811146782116,54d2a565273a394ad5dba032,Jozef Banáš,"Banáš, Jozef",Banáš,Jozef,Ing.,1948-09-27,male,slovenská,jozef_banas@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a565273a394ad5dba032/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=231&CisObdobia=3,2004-06-14,2006-06-16,15,3,Klub SDKÚ-DS
231371333031151811146782116,231371333031151811146782116,54d2a565273a394ad5dba032,Jozef Banáš,"Banáš, Jozef",Banáš,Jozef,Ing.,1948-09-27,male,slovenská,jozef_banas@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a565273a394ad5dba032/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=231&CisObdobia=3,2002-10-15,2004-02-23,18,3,Klub ANO
2323222917915232148393273134384142510110135296124383579819396,2323222917915232148393273134384142510110135296124383579819396,54d2a567273a394ad5dba034,Tibor Bastrnák,"Bastrnák, Tibor",Bastrnák,Tibor,MUDr.,1964-11-17,male,maďarská,tibor_bastrnak@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a567273a394ad5dba034/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=232&CisObdobia=6,2002-10-15,2006-06-16,17,3,Klub SMK-MKP
2323222917915232148393273134384142510110135296124383579819396,2323222917915232148393273134384142510110135296124383579819396,54d2a567273a394ad5dba034,Tibor Bastrnák,"Bastrnák, Tibor",Bastrnák,Tibor,MUDr.,1964-11-17,male,maďarská,tibor_bastrnak@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a567273a394ad5dba034/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=232&CisObdobia=6,2009-06-08,2010-06-12,0,4,Independent
2323222917915232148393273134384142510110135296124383579819396,2323222917915232148393273134384142510110135296124383579819396,54d2a567273a394ad5dba034,Tibor Bastrnák,"Bastrnák, Tibor",Bastrnák,Tibor,MUDr.,1964-11-17,male,maďarská,tibor_bastrnak@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a567273a394ad5dba034/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=232&CisObdobia=6,2006-07-04,2009-06-07,27,4,Klub SMK-MKP
2323222917915232148393273134384142510110135296124383579819396,2323222917915232148393273134384142510110135296124383579819396,54d2a567273a394ad5dba034,Tibor Bastrnák,"Bastrnák, Tibor",Bastrnák,Tibor,MUDr.,1964-11-17,male,maďarská,tibor_bastrnak@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a567273a394ad5dba034/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=232&CisObdobia=6,2010-07-08,2012-03-10,35,5,Klub MOST-HÍD
2323222917915232148393273134384142510110135296124383579819396,2323222917915232148393273134384142510110135296124383579819396,54d2a567273a394ad5dba034,Tibor Bastrnák,"Bastrnák, Tibor",Bastrnák,Tibor,MUDr.,1964-11-17,male,maďarská,tibor_bastrnak@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a567273a394ad5dba034/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=232&CisObdobia=6,2012-04-04,,38,6,Klub MOST-HÍD
23333516116783164769126510230307261251314187,23333516116783164769126510230307261251314187,54d2a567273a394ad5dba036,Jaroslav Baška,"Baška, Jaroslav",Baška,Jaroslav,Ing.,1975-04-05,male,slovenská,jaroslav_baska@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a567273a394ad5dba036/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=233&CisObdobia=6,2002-10-15,2006-06-16,16,3,Klub SMER-SD
23333516116783164769126510230307261251314187,23333516116783164769126510230307261251314187,54d2a567273a394ad5dba036,Jaroslav Baška,"Baška, Jaroslav",Baška,Jaroslav,Ing.,1975-04-05,male,slovenská,jaroslav_baska@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a567273a394ad5dba036/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=233&CisObdobia=6,2006-07-04,2006-07-19,26,4,Klub SMER-SD
23333516116783164769126510230307261251314187,23333516116783164769126510230307261251314187,54d2a567273a394ad5dba036,Jaroslav Baška,"Baška, Jaroslav",Baška,Jaroslav,Ing.,1975-04-05,male,slovenská,jaroslav_baska@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a567273a394ad5dba036/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=233&CisObdobia=6,2010-07-08,2012-03-10,30,5,Klub SMER-SD
23333516116783164769126510230307261251314187,23333516116783164769126510230307261251314187,54d2a567273a394ad5dba036,Jaroslav Baška,"Baška, Jaroslav",Baška,Jaroslav,Ing.,1975-04-05,male,slovenská,jaroslav_baska@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a567273a394ad5dba036/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=233&CisObdobia=6,2012-04-04,,41,6,Klub SMER-SD
23433332161617,23433332161617,54d2a569273a394ad5dba038,Monika Beňová,"Beňová, Monika",Beňová,Monika,,1968-08-15,female,slovenská,monika_benova@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a569273a394ad5dba038/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=234&CisObdobia=3,2002-10-15,2004-07-20,16,3,Klub SMER-SD
2353261747676918627193133343544,2353261747676918627193133343544,54d2a56a273a394ad5dba03a,József Berényi,"Berényi, József",Berényi,József,Mgr.,1967-06-06,male,maďarská,jozsef_berenyi@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a56a273a394ad5dba03a/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=235&CisObdobia=4,2002-10-15,2002-10-23,17,3,Klub SMK-MKP
2353261747676918627193133343544,2353261747676918627193133343544,54d2a56a273a394ad5dba03a,József Berényi,"Berényi, József",Berényi,József,Mgr.,1967-06-06,male,maďarská,jozsef_berenyi@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a56a273a394ad5dba03a/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=235&CisObdobia=4,2006-07-04,2010-06-12,27,4,Klub SMK-MKP
23633331181116,23633331181116,54d2a56b273a394ad5dba03c,Imrich Béreš,"Béreš, Imrich",Béreš,Imrich,Ing.,1962-03-05,male,slovenská,imrich_beres@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a56b273a394ad5dba03c/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=236&CisObdobia=3,2002-10-15,2003-09-09,18,3,Klub ANO
2373281247172022,2373281247172022,54d2a56e273a394ad5dba042,Anton Blajsko,"Blajsko, Anton",Blajsko,Anton,PaedDr.,1955-10-31,male,slovenská,anton_blajsko@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a56e273a394ad5dba042/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=237&CisObdobia=3,2002-10-15,2006-06-16,12,3,Klub ĽS-HZDS
2383713332161469172116510330612641,2383713332161469172116510330612641,54d2a56e273a394ad5dba044,Juraj Blanár,"Blanár, Juraj",Blanár,Juraj,Ing.,1966-05-19,male,slovenská,juraj_blanar@nrsr.sk,http://files.parldata.eu/sk/nrsr/people/54d2a56e273a394ad5dba044/image.jpeg,http://www.nrsr.sk/web/Default.aspx?sid=poslanci/poslanec&PoslanecID=238&CisObdobia=6,2002-10-15,2006-06-16,16,3,Klub SMER-SD
